NodeID: 0
 nr   logfactor           convergence         gas_val_u                   gas_res             logI                        I.eq                pH                          chargebalance       CO3-2.logact                CO3-2.tot           Cl-.logact                  Cl-.tot             Na+.logact                  Na+.tot            
                                                                          0.0                                             0.0                                             0.0                                             1.00000005e-3                                  -9.99999978e-3                                   2.00000009e-3      
 300  0                   25.8747             1.00000066               X -7.24669703e12      -2.57713978               X -9.99999995e-1       1.00000000               X -1.16466139e6       -3.28687736               X  7.49452142e12      -13.3782447               X  4.42903765e-14     -2.72352403                  2.00000009e-3      
 300  -3.51233            15.6488             2.19999925               X -1.98191336e2       -1.00989774               X  1.40001584          1.19602603               X  8.13344752e-2      -13.4552591               X  4.45479521e2       -16.3864590               X  5.24882645e-17     -4.82786879               X  1.89955733e-5      
 300  -3.29708            15.4432             2.29999925               X -1.17554715e2       -1.01060414               X  1.39688688          1.19598499               X  8.13569813e-2      -13.6800311               X  2.77430317e2       -16.3864640               X  5.24814985e-17     -4.82786779               X  1.89933891e-5      
 300  -3.07024            15.2255             2.39999925               X -67.6485676         -1.01179242               X  1.39087091          1.19591579               X  8.13689528e-2      -13.9160312               X  1.68077813e2       -16.3864725               X  5.24701146e-17     -4.82786610               X  1.89897148e-5      
 300  -2.83026            14.9948             2.49999925               X -37.4887585         -1.01384845               X  1.37999858          1.19579550               X  8.13727817e-2      -14.1644871               X  98.8051924         -16.3864873               X  5.24504100e-17     -4.82786317               X  1.89833575e-5      
 300  -2.5739             14.7485             2.59999925               X -19.6724092         -1.01752955               X  1.36033106          1.19557844               X  8.13690082e-2      -14.4280439               X  56.0357141         -16.3865140               X  5.24151060e-17     -4.82785789               X  1.89719760e-5      
 300  -2.29386            14.4806             2.69999925               X -9.36126576         -1.02444447               X  1.32359611          1.19516482               X  8.13559531e-2      -14.7128830               X  30.2436775         -16.3865648               X  5.23487055e-17     -4.82784782               X  1.89505993e-5      
 300  -1.97133            14.1749             2.79999925               X -3.47814307         -1.03858354               X  1.25001550          1.19429575               X  8.13287418e-2      -15.0359449               X  14.9592951         -16.3866716               X  5.22126383e-17     -4.82782666               X  1.89069130e-5      
 300  -1.54135            13.7645             2.89999925               X -8.19480830e-2      -1.07452270               X  1.07263580          1.19195747               X  8.12789389e-2      -15.4660104               X  5.81542389         -16.3869592               X  5.18655562e-17     -4.82776970               X  1.87961323e-5      
 300  -0.764507           13.2311             2.91409318               X  1.70272004         -1.25900113               X  3.53291241e-1       1.17797863               X  8.14023542e-2      -16.4660104               X  6.23189510e-1      -16.3886790               X  5.01002108e-17     -4.82742896               X  1.82427207e-5      
 300  -1.23114            13.2083             2.81409318               X  1.61545152         -1.27974977               X  2.80358415e-1       1.17319790               X  8.20253490e-2      -16.5025513               X  5.65789230e-1      -16.3892663               X  4.98636045e-17     -4.82731257               X  1.81860092e-5      
 300  -1.20829            13.1837             2.71409318               X  1.52647983         -1.29710457               X  2.19330830e-1       1.16812035               X  8.27567325e-2      -16.5375130               X  5.15616061e-1      -16.3898853               X  4.96527625e-17     -4.82718989               X  1.81400656e-5      
 300  -1.18369            13.1572             2.61409318               X  1.43610386         -1.31147298               X  1.67720035e-1       1.16269894               X  8.36022164e-2      -16.5712256               X  4.71367509e-1      -16.3905404               X  4.94632323e-17     -4.82706006               X  1.81035133e-5      
 300  -1.67792            13.148              2.58234948               X  1.40595808         -1.32193004               X  1.62415669e-1       1.17131423               X  8.19856782e-2      -16.5579116               X  4.61536419e-1      -17.3905404               X  4.93802882e-18     -3.82706006               X  1.80731558e-4      
 300  -1.14797            13.1187             2.48234948               X  1.31432059         -1.33348200               X  1.18903651e-1       1.16548293               X  8.29382443e-2      -16.5906676               X  4.22852626e-1      -17.3912517               X  4.92085278e-18     -3.82693066               X  1.80451876e-4      
 300  -1.1187             13.087              2.38234948               X  1.22168938         -1.34252877               X  8.16196434e-2       1.15917258               X  8.40284243e-2      -16.6227643               X  3.88242705e-1      -17.3920125               X  4.90516782e-18     -3.82679222               X  1.80249550e-4      
 300  -1.08696            13.0524             2.28234948               X  1.12819121         -1.34920966               X  4.95197281e-2       1.15229453               X  8.52764919e-2      -16.6544616               X  3.57114895e-1      -17.3928311               X  4.89074134e-18     -3.82664327               X  1.80120235e-4      
 300  -1.05238            13.0145             2.18234948               X  1.03392037         -1.35359896               X  2.17863524e-2       1.14473584               X  8.67102744e-2      -16.6860267               X  3.29000121e-1      -17.3937175               X  4.87737718e-18     -3.82648196               X  1.80061903e-4      
 300  -1.01449            12.9726             2.08234948               X  9.38943169e-1      -1.35570612               X -2.23544528e-3       1.13634929               X  8.83680871e-2      -16.7177506               X  3.03526218e-1      -17.3946846               X  4.86490503e-18     -3.82630594               X  1.80074856e-4      
 300  -0.972639           12.926              1.98234948               X  8.43299387e-1      -1.35546804               X -2.30845967e-2       1.12693784               X  9.03035190e-2      -16.7499705               X  2.80401067e-1      -17.3957497               X  4.85317210e-18     -3.82611211               X  1.80162026e-4      
 300  -0.925982           12.8733             1.88234948               X  7.47000152e-1      -1.35273062               X -4.12208541e-2       1.11622949               X  9.25934978e-2      -16.7831024               X  2.59403367e-1      -17.3969355               X  4.84203587e-18     -3.82589631               X  1.80329669e-4      
 300  -0.873321           12.8129             1.78234948               X  6.50020575e-1      -1.34721244               X -5.70582237e-2       1.10383411               X  9.53525696e-2      -16.8176945               X  2.40381692e-1      -17.3982742               X  4.83135749e-18     -3.82565271               X  1.80588729e-4      
 300  -0.812927           12.7422             1.68234948               X  5.52282740e-1      -1.33843453               X -7.10025854e-2       1.08916495               X  9.87599147e-2      -16.8545213               X  2.23265688e-1      -17.3998126               X  4.82099520e-18     -3.82537281               X  1.80957455e-4      
 300  -0.742161           12.6567             1.58234948               X  4.53617750e-1      -1.32557833               X -8.35073246e-2       1.07128282               X  1.03115140e-1      -16.8947662               X  2.08100906e-1      -17.4016233               X  4.81079826e-18     -3.82504345               X  1.81466708e-4      
 300  -0.65669            12.5486             1.48234948               X  3.53674628e-1      -1.30716914               X -9.51814567e-2       1.04855109               X  1.08968043e-1      -16.9404216               X  1.95141473e-1      -17.4038278               X  4.80060451e-18     -3.82464255               X  1.82171796e-4      
 300  -0.548604           12.4008             1.38234948               X  2.51665756e-1      -1.28025699               X -1.07060924e-1       1.01774084               X  1.17476498e-1      -16.9953143               X  1.85119649e-1      -17.4066552               X  4.79025877e-18     -3.82412857               X  1.83183193e-4      
 300  -0.400824           12.2534             1.28234948               X  1.45444182e-1      -1.23771607               X -1.21520953e-1       9.71061267e-1            X  1.31698965e-1      -17.0684747               X  1.80242270e-1      -17.4106287               X  4.77975062e-18     -3.82340665               X  1.84768244e-4      
 300  -0.162696           12.2771             1.18234948               X  2.59334012e-2      -1.15416446               X -1.47233160e-1       8.80511777e-1            X  1.64450467e-1      -17.1917125               X  1.90287518e-1      -17.4175042               X  4.77030611e-18     -3.82215859               X  1.87884906e-4      
 300  -0.216035           12.3567             1.16657974               X -2.36061620e-2      -1.06463406               X -1.79732705e-1       7.80511777e-1            X  2.10106963e-1      -17.3068156               X  2.28370918e-1      -17.4235851               X  4.77498238e-18     -3.82105667               X  1.91205419e-4      
 300  -0.32244            12.4529             1.17781505               X -5.71274485e-2      -9.79090632e-1            X -2.17648590e-1       6.80511777e-1            X  2.68248575e-1      -17.4150323               X  2.84753265e-1      -17.4283446               X  4.79060024e-18     -3.82019578               X  1.94329497e-4      
 300  -0.428537           12.555              1.19911151               X -9.27532181e-2      -8.97953728e-1            X -2.60585501e-1       5.80511777e-1            X  3.42127710e-1      -17.5208123               X  3.59959402e-1      -17.4320725               X  4.81257146e-18     -3.81952264               X  1.97209124e-4      
 300  -0.534188           12.6598             1.22622221               X -1.37074867e-1      -8.21787579e-1            X -3.08197750e-1       4.80511777e-1            X  4.35773085e-1      -17.6257320               X  4.57906795e-1      -17.4349953               X  4.83701797e-18     -3.81899571               X  1.99791651e-4      
 300  -0.63926            12.7659             1.25767777               X -1.94607244e-1      -7.51063213e-1            X -3.59805337e-1       3.80511777e-1            X  5.54184913e-1      -17.7305817               X  5.84295818e-1      -17.4372901               X  4.86091496e-18     -3.81858260               X  2.02034500e-4      
