NodeID: 0.0
nr   logfactor           convergence         gas_val_u                   gas_res             logI                        I.eq                pH                          chargebalance       Ar[g].logact                Ar[g].tot           CO2[g].logact               CO2[g].tot          
                                                                          0.0                                             0.0                                             0.0                                             1.00000000                                      1.00000000e-10     

36.0 -0.6694580500589687 12.859936044606718  -1.70000000              X  -7.24329286e-1      -5.98650503              X  -7.17292838e-2       5.95821827              X  -1.78524402e-8       19.7931090              X   6.21024909e-1      -4.09432929              X   3.86496046e-6      
37.0 -0.5631887017277403 12.721226626240949  -1.80000000              X  -5.26291828e-1      -5.87890398              X  -5.21848369e-2       5.85821827              X  -1.27513980e-8       19.8654855              X   7.33644135e-1      -3.89629183              X   5.73702971e-6      
38.0 -0.4231315750302357412.51539540981036   -1.90000000              X  -3.27638863e-1      -5.77089247              X  -3.24567753e-2       5.75821827              X  -7.90298364e-9       19.9249324              X   8.41264152e-1      -3.69763886              X   8.61145346e-6      
39.0 -0.216286301944199  12.108975822330619  -2.00000000              X  -1.28521511e-1      -5.66265616              X  -1.26405359e-2       5.65821827              X  -3.31376109e-9       19.9746764              X   9.43357627e-1      -3.49852151              X   1.30513878e-5      
40.0 0.0                 10.221631392205872  -2.10000000                  1.42108547e-14     -5.59287895                  5.53078521e-5       5.59376435              X  -4.70916456e-10      20.0007229              X   1.00166583         -3.37000000              X   1.71384062e-5      
41.0 0.0                 8.233961934859321   -2.20000000                  0.0                -5.59290308                 -1.72650602e-7       5.59372430                 -5.23386916e-16      20.0000014              X   1.00000330         -3.37000000              X   1.71381709e-5      
42.0 0.0                 8.233961934863137   -2.30000000                  0.0                -5.59290300                  1.98466799e-10      5.59372430                 -4.54866619e-21      20.0000000              X   1.00000000         -3.37000000              X   1.71381709e-5      
43.0 0.0                 8.233961934863125   -2.40000000                  0.0                -5.59290300                 -2.27706742e-13      5.59372430                 -4.39232905e-21      20.0000000              X   1.00000000         -3.37000000              X   1.71381709e-5      
44.0 0.0                 8.233961934863125   -2.50000000                  0.0                -5.59290300                  1.33226763e-15      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
45.0 0.0                 8.233961934863125   -2.60000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
46.0 0.0                 8.233961934863125   -2.70000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
47.0 0.0                 8.233961934863125   -2.80000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
48.0 0.0                 8.233961934863125   -2.90000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
49.0 0.0                 8.233961934863125   -3.00000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
50.0 0.0                 8.233961934863125   -3.10000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
51.0 0.0                 8.233961934863125   -3.20000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
52.0 0.0                 8.233961934863125   -3.30000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
53.0 0.0                 8.233961934863125   -3.40000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
54.0 0.0                 8.233961934863125   -3.50000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
55.0 0.0                 8.233961934863125   -3.60000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
56.0 0.0                 8.233961934863125   -3.70000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
57.0 0.0                 8.233961934863125   -3.80000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
58.0 0.0                 8.233961934863125   -3.90000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
59.0 0.0                 8.233961934863125   -4.00000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
60.0 0.0                 8.233961934863125   -4.10000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
61.0 0.0                 8.233961934863125   -4.20000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
62.0 0.0                 8.233961934863125   -4.30000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
