,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,3.3821370601654053,5.233858585357666,0.4699999988079071,3.1121370792388916,9.999999717180685e-10,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.0,9.999999717180685e-10,0.005100000184029341,9.999999717180685e-10,0.25,0.8999999761581421,0.30000001192092896,0.0,0.0
1,3.3821370601654053,5.233858585357666,0.4699999988079071,3.1109620958131154,0.0006754255228209275,0.009973332056799962,0.01002725064317674,0.00999751177591348,0.009973332746040788,2.0517648642325995e-05,2.1915229742045317e-05,0.005018091987622708,1.365235459810902e-09,0.2500849484691865,0.899694278342612,0.2999207165970688,3.808528191173466e-05,7.005931202247761e-09
2,3.3821370601654053,5.233858585357666,0.4699999988079071,3.1097520500543365,0.00132338765809531,0.009946712221176452,0.010097121523859921,0.010014804937397958,0.00994672079151157,1.1150308618866136e-05,6.230489782083503e-05,0.004869392522542153,3.940987221929277e-09,0.2501724318602162,0.8993796750424312,0.299839036285656,0.00010600718154162199,1.9079645162710472e-08
3,3.3821370601654053,5.233858585357666,0.4699999988079071,3.1084565354119484,0.0020274546995277475,0.009920139866753013,0.010160602586806537,0.010030022518878997,0.009920164315945591,7.646298796795038e-06,0.00010117005699172533,0.00472831624309688,8.801156307271529e-09,0.25026609444509473,0.8990430951814399,0.299751565456048,0.00016934499932499676,3.037700138589147e-08
4,3.3821370601654053,5.233858585357666,0.4699999988079071,3.1071245196363124,0.0027550056479054576,0.009893615035630488,0.010221527974817481,0.010044901604081906,0.00989366374900338,5.911262280220469e-06,0.00013996024135231813,0.004589207829450406,1.6066213713182536e-08,0.2503623959734709,0.8986972951750735,0.2996616073079229,0.00023085519527511148,4.1588255834412156e-08
5,3.3821370601654053,5.233858585357666,0.4699999988079071,3.105772374680912,0.003495567654197381,0.009867137739035456,0.01028078841064466,0.010059839413345373,0.00986721970295483,4.861836751680454e-06,0.00017898912730013596,0.004450782590540423,2.591068748499914e-08,0.25046015279255235,0.8983465417080411,0.2995702660654533,0.0002911946291555057,5.293301697025364e-08
6,3.3821370601654053,5.233858585357666,0.4699999988079071,3.104407385583386,0.004244674513279083,0.009840707980783016,0.010338609515392387,0.010074923036802425,0.009840832805473092,4.154688023555886e-06,0.0002183093633200349,0.004312757356793574,3.851444338846355e-08,0.2505588382116663,0.8979927341569,0.2994780329814335,0.00035054055222756277,6.450940558943175e-08
7,3.3821370601654053,5.233858585357666,0.4699999988079071,3.103033456317124,0.004999973875759638,0.00981432576307123,0.010395079416740081,0.010090173101946912,0.009814503719227785,3.643965236716206e-06,0.000257922536024753,0.004175054177376119,5.406801627645862e-08,0.25065816998293833,0.8976368907345785,0.29938517126267267,0.0004089670433134944,7.638077505553846e-08
8,3.3821370601654053,5.233858585357666,0.4699999988079071,3.101652924416308,0.005760065322186525,0.009787991087635327,0.010450247465758235,0.010105590825320058,0.00978823315215817,3.2568394989567362e-06,0.0002978177629323562,0.004037651117606299,7.277539302889752e-08,0.25075797910827546,0.8972796212690151,0.29929183847526536,0.0004665170359682577,8.859698221433382e-08
9,3.3821370601654053,5.233858585357666,0.4699999988079071,3.1002673126054145,0.006524035701157221,0.00976170395610174,0.010504150031736614,0.010121170685557498,0.009762021872134175,2.9528493536887133e-06,0.00033798115376848704,0.003900543736137738,9.485812698606731e-08,0.2508581554983635,0.8969213230852462,0.2991981372407096,0.0005232219103330739,1.0120248656066703e-07
10,3.3821370601654053,5.233858585357666,0.4699999988079071,3.09887766425523,0.00729125462198155,0.00973546437013641,0.010556819184160371,0.010136905231943974,0.009735870710894216,2.7073340121709313e-06,0.00037839919321746413,0.003763731455301632,1.205563843908029e-07,0.25095862372000594,0.8965622684434474,0.299104137861074,0.000579108356553629,1.1423979858443544e-07
11,3.3821370601654053,5.233858585357666,0.4699999988079071,3.0974847328535917,0.008061263496941981,0.009709272418873522,0.010608282961015365,0.010152786389665418,0.00970978070308894,2.5044841758321622e-06,0.00041905937944868477,0.0036272153784020103,1.5014378672724646e-07,0.2510593292978434,0.8962026544871078,0.29900989104782205,0.0006341992247162533,1.2775313337490284e-07
12,3.3821370601654053,5.233858585357666,0.4699999988079071,3.0960890532589267,0.008833739780958187,0.009683128601979674,0.010658557438469938,0.010168806910771086,0.009683753506918295,2.3344937554837585e-06,0.0004599519366351832,0.003490999697079196,1.8395552072294962e-07,0.25116023356281664,0.8958426238447234,0.2989154325498286,0.0006885085842567191,1.4179266000619513e-07
13,3.3821370601654053,5.233858585357666,0.4699999988079071,3.0946911048798054,0.009608370143247532,0.009657032164033104,0.01070768962784102,0.010184956306344802,0.009657789257194207,2.1893994744881728e-06,0.0005010621500214621,0.003355079034531996,2.222496644233566e-07,0.2512613018548164,0.8954822967931505,0.2988207950699831,0.000742070248931928,1.563981353746225e-07
14,3.3821370601654053,5.233858585357666,0.4699999988079071,3.09329118841745,0.010384980057279117,0.009630984198784028,0.0107556796731715,0.01020122813374617,0.009631890690896433,2.0659277754268293e-06,0.0005423834397564655,0.003219462106170527,2.655012522643319e-07,0.2513625124338254,0.8951217584670688,0.29872599825071083,0.0007948868293102113,1.7163597355781712e-07
