NodeID: 0.0
 nr   logfactor           convergence         gas_u                       gas_eq              I                           I.eq                charge_unknown              chargebalance       pH                          H.tot               Halite[s].un                Halite[s].eq        Natron[s].un                Natron[s].eq        Thermonatrite[s].un         Thermonatrite[s].eq
                                                                          1.00000000e-20                                  0.0                                             0.0                                             1.00000000e-9                                   0.0                                             0.0                                             0.0                

 49.0 0.0                 24.907229067409524  1.00000000                  0.0                 1.00000000e-1            X -4.03830458e11      -4.80100000               X  8.07660916e11      -11.8000000               X  8.07660916e11      -1.00000000e-3              -3.92007784         -1.00000000e-3              -66.4350000         -1.00000000e-3              -68.3830000         
 50.0 0.0                 25.007229067409522  1.00000000                  0.0                 1.00000000e-1            X -5.08392426e11      -4.90100000               X  1.01678485e12      -11.9000000               X  1.01678485e12      -1.00000000e-3              -3.91112669         -1.00000000e-3              -66.6350000         -1.00000000e-3              -68.5830000         
 51.0 0.0                 25.107229067409524  1.00000000                  0.0                 1.00000000e-1            X -6.40028144e11      -5.00100000               X  1.28005629e12      -12.0000000               X  1.28005629e12      -1.00000000e-3              -3.90235631         -1.00000000e-3              -66.8350000         -1.00000000e-3              -68.7830000         
 52.0 0.0                 25.20722906740952   1.00000000                  0.0                 1.00000000e-1            X -8.05747695e11      -5.10100000               X  1.61149539e12      -12.1000000               X  1.61149539e12      -1.00000000e-3              -3.89375955         -1.00000000e-3              -67.0350000         -1.00000000e-3              -68.9830000         
 53.0 0.0                 25.307229067409523  1.00000000                  0.0                 1.00000000e-1            X -1.01437625e12      -5.20100000               X  2.02875250e12      -12.2000000               X  2.02875250e12      -1.00000000e-3              -3.88532965         -1.00000000e-3              -67.2350000         -1.00000000e-3              -69.1830000         
 54.0 0.0                 25.407229067409524  1.00000000                  0.0                 1.00000000e-1            X -1.27702404e12      -5.30100000               X  2.55404807e12      -12.3000000               X  2.55404807e12      -1.00000000e-3              -3.87706028         -1.00000000e-3              -67.4350000         -1.00000000e-3              -69.3830000         
 55.0 0.0                 25.507229067409522  1.00000000                  0.0                 1.00000000e-1            X -1.60767801e12      -5.40100000               X  3.21535602e12      -12.4000000               X  3.21535602e12      -1.00000000e-3              -3.86894542         -1.00000000e-3              -67.6350000         -1.00000000e-3              -69.5830000         
 56.0 0.0                 25.60722906740952   1.00000000                  0.0                 1.00000000e-1            X -2.02394670e12      -5.50100000               X  4.04789340e12      -12.5000000               X  4.04789340e12      -1.00000000e-3              -3.86097941         -1.00000000e-3              -67.8350000         -1.00000000e-3              -69.7830000         
 57.0 0.0                 25.70722906740952   1.00000000                  0.0                 1.00000000e-1            X -2.54799794e12      -5.60100000               X  5.09599587e12      -12.6000000               X  5.09599587e12      -1.00000000e-3              -3.85315690         -1.00000000e-3              -68.0350000         -1.00000000e-3              -69.9830000         
 58.0 0.0                 25.80722906740952   1.00000000                  0.0                 1.00000000e-1            X -3.20773935e12      -5.70100000               X  6.41547870e12      -12.7000000               X  6.41547870e12      -1.00000000e-3              -3.84547279         -1.00000000e-3              -68.2350000         -1.00000000e-3              -70.1830000         
 59.0 0.0                 25.90722906740952   1.00000000                  0.0                 1.00000000e-1            X -4.03830458e12      -5.80100000               X  8.07660916e12      -12.8000000               X  8.07660916e12      -1.00000000e-3              -3.83792228         -1.00000000e-3              -68.4350000         -1.00000000e-3              -70.3830000         
 60.0 0.0                 26.007229067409522  1.00000000                  0.0                 1.00000000e-1            X -5.08392426e12      -5.90100000               X  1.01678485e13      -12.9000000               X  1.01678485e13      -1.00000000e-3              -3.83050079         -1.00000000e-3              -68.6350000         -1.00000000e-3              -70.5830000         
 61.0 0.0                 26.10722906740952   1.00000000                  0.0                 1.00000000e-1            X -6.40028144e12      -6.00100000               X  1.28005629e13      -13.0000000               X  1.28005629e13      -1.00000000e-3              -3.82320401         -1.00000000e-3              -68.8350000         -1.00000000e-3              -70.7830000         
 62.0 0.0                 26.20722906740952   1.00000000                  0.0                 1.00000000e-1            X -8.05747695e12      -6.10100000               X  1.61149539e13      -13.1000000               X  1.61149539e13      -1.00000000e-3              -3.81602780         -1.00000000e-3              -69.0350000         -1.00000000e-3              -70.9830000         
 63.0 0.0                 26.30722906740952   1.00000000                  0.0                 1.00000000e-1            X -1.01437625e13      -6.20100000               X  2.02875250e13      -13.2000000               X  2.02875250e13      -1.00000000e-3              -3.80896824         -1.00000000e-3              -69.2350000         -1.00000000e-3              -71.1830000         
 64.0 0.0                 26.407229067409517  1.00000000                  0.0                 1.00000000e-1            X -1.27702404e13      -6.30100000               X  2.55404807e13      -13.3000000               X  2.55404807e13      -1.00000000e-3              -3.80202160         -1.00000000e-3              -69.4350000         -1.00000000e-3              -71.3830000         
 65.0 0.0                 26.50722906740952   1.00000000                  0.0                 1.00000000e-1            X -1.60767801e13      -6.40100000               X  3.21535602e13      -13.4000000               X  3.21535602e13      -1.00000000e-3              -3.79518433         -1.00000000e-3              -69.6350000         -1.00000000e-3              -71.5830000         
 66.0 0.0                 26.607229067409516  1.00000000                  0.0                 1.00000000e-1            X -2.02394670e13      -6.50100000               X  4.04789340e13      -13.5000000               X  4.04789340e13      -1.00000000e-3              -3.78845303         -1.00000000e-3              -69.8350000         -1.00000000e-3              -71.7830000         
 67.0 0.0                 26.707229067409518  1.00000000                  0.0                 1.00000000e-1            X -2.54799794e13      -6.60100000               X  5.09599587e13      -13.6000000               X  5.09599587e13      -1.00000000e-3              -3.78182448         -1.00000000e-3              -70.0350000         -1.00000000e-3              -71.9830000         
 68.0 0.0                 26.807229067409516  1.00000000                  0.0                 1.00000000e-1            X -3.20773935e13      -6.70100000               X  6.41547870e13      -13.7000000               X  6.41547870e13      -1.00000000e-3              -3.77529558         -1.00000000e-3              -70.2350000         -1.00000000e-3              -72.1830000         
 69.0 0.0                 26.907229067409517  1.00000000                  0.0                 1.00000000e-1            X -4.03830458e13      -6.80100000               X  8.07660916e13      -13.8000000               X  8.07660916e13      -1.00000000e-3              -3.76886337         -1.00000000e-3              -70.4350000         -1.00000000e-3              -72.3830000         
 70.0 0.0                 27.007229067409515  1.00000000                  0.0                 1.00000000e-1            X -5.08392426e13      -6.90100000               X  1.01678485e14      -13.9000000               X  1.01678485e14      -1.00000000e-3              -3.76252505         -1.00000000e-3              -70.6350000         -1.00000000e-3              -72.5830000         
 71.0 0.0                 27.107229067409516  1.00000000                  0.0                 1.00000000e-1            X -6.40028144e13      -7.00100000               X  1.28005629e14      -14.0000000               X  1.28005629e14      -1.00000000e-3              -3.75627789         -1.00000000e-3              -70.8350000         -1.00000000e-3              -72.7830000         
 72.0 0.0                 27.207229067409514  1.00000000                  0.0                 1.00000000e-1            X -8.05747695e13      -7.10100000               X  1.61149539e14      -14.1000000               X  1.61149539e14      -1.00000000e-3              -3.75011933         -1.00000000e-3              -71.0350000         -1.00000000e-3              -72.9830000         
 73.0 0.0                 27.307229067409516  1.00000000                  0.0                 1.00000000e-1            X -1.01437625e14      -7.20100000               X  2.02875250e14      -14.2000000               X  2.02875250e14      -1.00000000e-3              -3.74404688         -1.00000000e-3              -71.2350000         -1.00000000e-3              -73.1830000         
 74.0 0.0                 27.407229067409514  1.00000000                  0.0                 1.00000000e-1            X -1.27702404e14      -7.30100000               X  2.55404807e14      -14.3000000               X  2.55404807e14      -1.00000000e-3              -3.73805817         -1.00000000e-3              -71.4350000         -1.00000000e-3              -73.3830000         
 75.0 0.0                 27.507229067409515  1.00000000                  0.0                 1.00000000e-1            X -1.60767801e14      -7.40100000               X  3.21535602e14      -14.4000000               X  3.21535602e14      -1.00000000e-3              -3.73215092         -1.00000000e-3              -71.6350000         -1.00000000e-3              -73.5830000         
 76.0 0.0                 27.607229067409513  1.00000000                  0.0                 1.00000000e-1            X -2.02394670e14      -7.50100000               X  4.04789340e14      -14.5000000               X  4.04789340e14      -1.00000000e-3              -3.72632294         -1.00000000e-3              -71.8350000         -1.00000000e-3              -73.7830000         
 77.0 0.0                 27.707229067409514  1.00000000                  0.0                 1.00000000e-1            X -2.54799794e14      -7.60100000               X  5.09599587e14      -14.6000000               X  5.09599587e14      -1.00000000e-3              -3.72057213         -1.00000000e-3              -72.0350000         -1.00000000e-3              -73.9830000         
 78.0 0.0                 27.807229067409516  1.00000000                  0.0                 1.00000000e-1            X -3.20773935e14      -7.70100000               X  6.41547870e14      -14.7000000               X  6.41547870e14      -1.00000000e-3              -3.71489649         -1.00000000e-3              -72.2350000         -1.00000000e-3              -74.1830000         
 79.0 0.0                 27.907229067409514  1.00000000                  0.0                 1.00000000e-1            X -4.03830458e14      -7.80100000               X  8.07660916e14      -14.8000000               X  8.07660916e14      -1.00000000e-3              -3.70929405         -1.00000000e-3              -72.4350000         -1.00000000e-3              -74.3830000         
 80.0 0.0                 28.007229067409515  1.00000000                  0.0                 1.00000000e-1            X -5.08392426e14      -7.90100000               X  1.01678485e15      -14.9000000               X  1.01678485e15      -1.00000000e-3              -3.70376297         -1.00000000e-3              -72.6350000         -1.00000000e-3              -74.5830000         
 81.0 0.0                 28.107229067409513  1.00000000                  0.0                 1.00000000e-1            X -6.40028144e14      -8.00100000               X  1.28005629e15      -15.0000000               X  1.28005629e15      -1.00000000e-3              -3.69830145         -1.00000000e-3              -72.8350000         -1.00000000e-3              -74.7830000         
 82.0 0.0                 28.20722906740951   1.00000000                  0.0                 1.00000000e-1            X -8.05747695e14      -8.10100000               X  1.61149539e15      -15.1000000               X  1.61149539e15      -1.00000000e-3              -3.69290776         -1.00000000e-3              -73.0350000         -1.00000000e-3              -74.9830000         
 83.0 0.0                 28.307229067409512  1.00000000                  0.0                 1.00000000e-1            X -1.01437625e15      -8.20100000               X  2.02875250e15      -15.2000000               X  2.02875250e15      -1.00000000e-3              -3.68758024         -1.00000000e-3              -73.2350000         -1.00000000e-3              -75.1830000         
 84.0 0.0                 28.407229067409514  1.00000000                  0.0                 1.00000000e-1            X -1.27702404e15      -8.30100000               X  2.55404807e15      -15.3000000               X  2.55404807e15      -1.00000000e-3              -3.68231727         -1.00000000e-3              -73.4350000         -1.00000000e-3              -75.3830000         
 85.0 0.0                 28.50722906740951   1.00000000                  0.0                 1.00000000e-1            X -1.60767801e15      -8.40100000               X  3.21535602e15      -15.4000000               X  3.21535602e15      -1.00000000e-3              -3.67711732         -1.00000000e-3              -73.6350000         -1.00000000e-3              -75.5830000         
 86.0 0.0                 28.60722906740951   1.00000000                  0.0                 1.00000000e-1            X -2.02394670e15      -8.50100000               X  4.04789340e15      -15.5000000               X  4.04789340e15      -1.00000000e-3              -3.67197890         -1.00000000e-3              -73.8350000         -1.00000000e-3              -75.7830000         
 87.0 0.0                 28.70722906740951   1.00000000                  0.0                 1.00000000e-1            X -2.54799794e15      -8.60100000               X  5.09599587e15      -15.6000000               X  5.09599587e15      -1.00000000e-3              -3.66690056         -1.00000000e-3              -74.0350000         -1.00000000e-3              -75.9830000         
 88.0 0.0                 28.807229067409512  1.00000000                  0.0                 1.00000000e-1            X -3.20773935e15      -8.70100000               X  6.41547870e15      -15.7000000               X  6.41547870e15      -1.00000000e-3              -3.66188092         -1.00000000e-3              -74.2350000         -1.00000000e-3              -76.1830000         
