NodeID: 0.0
 nr   logfactor           convergence         gas_u                       gas_res             pH                          chargebalance       Ar[g].logact                Ar[g].tot           CO2[g].logact               CO2[g].tot         
                                                                          0.0                                             0.0                                             4.10000000e-2                                   1.00000000e-10     

 95.0 0.0                 11.612783856716643  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -11.1460000               X  2.92043546e-13     -15.0000000               X  2.68190342e-16     
 96.0 0.0                 11.612783856716336  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -11.1050000               X  3.20957563e-13     -15.0000000               X  2.68190342e-16     
 97.0 0.0                 11.612783856716     2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -11.0640000               X  3.52734236e-13     -15.0000000               X  2.68190342e-16     
 98.0 0.0                 11.612783856715629  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -11.0230000               X  3.87656985e-13     -15.0000000               X  2.68190342e-16     
 99.0 0.0                 11.612783856715224  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -10.9820000               X  4.26037290e-13     -15.0000000               X  2.68190342e-16     
 100. 0.0                 11.612783856714776  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -10.9410000               X  4.68217470e-13     -15.0000000               X  2.68190342e-16     
 101. 0.0                 11.612783856714286  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -10.9000000               X  5.14573733e-13     -15.0000000               X  2.68190342e-16     
 102. 0.0                 11.612783856713746  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -10.8590000               X  5.65519538e-13     -15.0000000               X  2.68190342e-16     
 103. 0.0                 11.612783856713152  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -10.8180000               X  6.21509274e-13     -15.0000000               X  2.68190342e-16     
 104. 0.0                 11.6127838567125    2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -10.7770000               X  6.83042322e-13     -15.0000000               X  2.68190342e-16     
 105. 0.0                 11.612783856711784  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -10.7360000               X  7.50667500e-13     -15.0000000               X  2.68190342e-16     
 106. 0.0                 11.612783856710998  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -10.6950000               X  8.24987966e-13     -15.0000000               X  2.68190342e-16     
 107. 0.0                 11.612783856710132  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -10.6540000               X  9.06666592e-13     -15.0000000               X  2.68190342e-16     
 108. 0.0                 11.61278385670918   2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -10.6130000               X  9.96431879e-13     -15.0000000               X  2.68190343e-16     
 109. 0.0                 11.612783856708136  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -10.5720000               X  1.09508445e-12     -15.0000000               X  2.68190343e-16     
 110. 0.0                 11.612783856706987  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -10.5310000               X  1.20350421e-12     -15.0000000               X  2.68190343e-16     
 111. 0.0                 11.612783856705725  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -10.4900000               X  1.32265815e-12     -15.0000000               X  2.68190343e-16     
 112. 0.0                 11.612783856704338  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -10.4490000               X  1.45360903e-12     -15.0000000               X  2.68190343e-16     
 113. 0.0                 11.612783856702814  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -10.4080000               X  1.59752482e-12     -15.0000000               X  2.68190343e-16     
 114. 0.0                 11.612783856701139  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -10.3670000               X  1.75568910e-12     -15.0000000               X  2.68190343e-16     
 115. 0.0                 11.612783856699297  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -10.3260000               X  1.92951258e-12     -15.0000000               X  2.68190343e-16     
 116. 0.0                 11.612783856697273  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -10.2850000               X  2.12054559e-12     -15.0000000               X  2.68190343e-16     
 117. 0.0                 11.61278385669505   2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -10.2440000               X  2.33049198e-12     -15.0000000               X  2.68190343e-16     
 118. 0.0                 11.612783856692605  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -10.2030000               X  2.56122430e-12     -15.0000000               X  2.68190343e-16     
 119. 0.0                 11.61278385668992   2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -10.1620000               X  2.81480046e-12     -15.0000000               X  2.68190343e-16     
 120. 0.0                 11.612783856686967  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -10.1210000               X  3.09348214e-12     -15.0000000               X  2.68190343e-16     
 121. 0.0                 11.612783856683723  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -10.0800000               X  3.39975494e-12     -15.0000000               X  2.68190343e-16     
 122. 0.0                 11.612783856680158  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -10.0390000               X  3.73635053e-12     -15.0000000               X  2.68190343e-16     
 123. 0.0                 11.61278385667624   2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -9.99800000               X  4.10627105e-12     -15.0000000               X  2.68190343e-16     
 124. 0.0                 11.612783856671934  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -9.95700000               X  4.51281587e-12     -15.0000000               X  2.68190344e-16     
 125. 0.0                 11.612783856667201  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -9.91600000               X  4.95961099e-12     -15.0000000               X  2.68190344e-16     
 126. 0.0                 11.612783856661999  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -9.87500000               X  5.45064144e-12     -15.0000000               X  2.68190344e-16     
 127. 0.0                 11.612783856656284  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -9.83400000               X  5.99028677e-12     -15.0000000               X  2.68190344e-16     
