NodeID: 0.0
 nr   logfactor           convergence         gas_u                       gas_res             pH                          chargebalance       Ar[g].logact                Ar[g].tot           CO2[g].logact               CO2[g].tot         
                                                                          0.0                                             0.0                                             1.00000000e-2                                   1.00000000e-1      

 79.0 0.0                 12.999999972597871 -76.9999998               X  9.99999937e-1       7.00000000               X -1.64268248e-8      -14.2200000               X  6.02559586e-35     -7.20000006               X  1.43426865e-8      
 80.0 0.0                 12.999999965502765 -77.9999997               X  9.99999921e-1       7.00000000               X -1.95849423e-8      -14.2100000               X  6.16595002e-35     -7.10000007               X  1.80563719e-8      
 81.0 0.0                 12.999999956570555 -78.9999996               X  9.99999900e-1       7.00000000               X -2.35607763e-8      -14.2000000               X  6.30957344e-35     -7.00000009               X  2.27316245e-8      
 82.0 0.0                 12.999999945325571 -79.9999995               X  9.99999874e-1       7.00000000               X -2.85660543e-8      -14.1900000               X  6.45654229e-35     -6.90000011               X  2.86174183e-8      
 83.0 0.0                 12.999999931168977 -80.9999994               X  9.99999842e-1       7.00000000               X -3.48673252e-8      -14.1800000               X  6.60693448e-35     -6.80000014               X  3.60271927e-8      
 84.0 0.0                 12.999999913346882 -81.9999992               X  9.99999800e-1       7.00000000               X -4.28001542e-8      -14.1700000               X  6.76082975e-35     -6.70000018               X  4.53555447e-8      
 85.0 0.0                 12.999999890910196 -82.9999990               X  9.99999749e-1       7.00000000               X -5.27869922e-8      -14.1600000               X  6.91830971e-35     -6.60000022               X  5.70992418e-8      
 86.0 0.0                 12.999999862664088 -83.9999988               X  9.99999684e-1       7.00000000               X -6.53596735e-8      -14.1500000               X  7.07945784e-35     -6.50000028               X  7.18836771e-8      
 87.0 0.0                 12.999999827104354 -84.9999985               X  9.99999602e-1       7.00000000               X -8.11877367e-8      -14.1400000               X  7.24435960e-35     -6.40000035               X  9.04961728e-8      
 88.0 0.0                 12.999999782337312 -85.9999981               X  9.99999499e-1       7.00000000               X -1.01114080e-7      -14.1300000               X  7.41310241e-35     -6.30000044               X  1.13927908e-7      
 89.0 0.0                 12.999999725978967 -86.9999976               X  9.99999369e-1       7.00000000               X -1.26199849e-7      -14.1200000               X  7.58577575e-35     -6.20000055               X  1.43426701e-7      
 90.0 0.0                 12.999999655028045 -87.9999969               X  9.99999206e-1       7.00000000               X -1.57780941e-7      -14.1100000               X  7.76247117e-35     -6.10000070               X  1.80563459e-7      
 91.0 0.0                 12.999999565706176 -88.9999961               X  9.99999000e-1       7.00000000               X -1.97539152e-7      -14.1000000               X  7.94328235e-35     -6.00000088               X  2.27315832e-7      
 92.0 0.0                 12.999999453256684 -89.9999951               X  9.99998741e-1       7.00000000               X -2.47591726e-7      -14.0900000               X  8.12830516e-35     -5.90000111               X  2.86173527e-7      
 93.0 0.0                 12.999999311691289 -90.9999939               X  9.99998415e-1       7.00000000               X -3.10604109e-7      -14.0800000               X  8.31763771e-35     -5.80000139               X  3.60270889e-7      
 94.0 0.0                 12.999999133471213 -91.9999923               X  9.99998005e-1       7.00000000               X -3.89931882e-7      -14.0700000               X  8.51138038e-35     -5.70000175               X  4.53553800e-7      
 95.0 0.0                 12.999998909105749 -92.9999903               X  9.99997488e-1       7.00000000               X -4.89799444e-7      -14.0600000               X  8.70963590e-35     -5.60000221               X  5.70989809e-7      
 96.0 0.0                 12.999998626646866 -93.9999878               X  9.99996838e-1       7.00000000               X -6.15524958e-7      -14.0500000               X  8.91250938e-35     -5.50000278               X  7.18832635e-7      
 97.0 0.0                 12.999998271052995 -94.9999846               X  9.99996019e-1       7.00000000               X -7.73803533e-7      -14.0400000               X  9.12010839e-35     -5.40000350               X  9.04955173e-7      
 98.0 0.0                 12.999997823388094 -95.9999806               X  9.99994988e-1       7.00000000               X -9.73063708e-7      -14.0300000               X  9.33254301e-35     -5.30000440               X  1.13926869e-6      
 99.0 0.0                 12.999997259813371 -96.9999756               X  9.99993691e-1       7.00000000               X -1.22391623e-6      -14.0200000               X  9.54992586e-35     -5.20000554               X  1.43425054e-6      
 100. 0.0                 12.999996550317995 -97.9999693               X  9.99992057e-1       7.00000000               X -1.53971896e-6      -14.0100000               X  9.77237221e-35     -5.10000697               X  1.80560849e-6      
 101. 0.0                 12.999995657121254 -98.9999614               X  9.99990000e-1       7.00000000               X -1.93728809e-6      -14.0000000               X  1.00000000e-34     -5.00000878               X  2.27311696e-6      
 102. 0.0                 12.999994532661125 -99.9999514               X  9.99987411e-1       7.00000000               X -2.43779326e-6      -13.9900000               X  1.02329299e-34     -4.90001105               X  2.86166973e-6      
 103. 0.0                 12.999993117062292 -1.00999939e2             X  9.99984152e-1       7.00000000               X -3.06788450e-6      -13.9800000               X  1.04712855e-34     -4.80001391               X  3.60260501e-6      
 104. 0.0                 12.999991334948913 -1.01999923e2             X  9.99980048e-1       7.00000000               X -3.86111055e-6      -13.9700000               X  1.07151931e-34     -4.70001752               X  4.53537337e-6      
 105. 0.0                 12.999989091432738 -1.02999903e2             X  9.99974882e-1       7.00000000               X -4.85970428e-6      -13.9600000               X  1.09647820e-34     -4.60002205               X  5.70963716e-6      
 106. 0.0                 12.99998626706336  -1.03999878e2             X  9.99968379e-1       7.00000000               X -6.11682965e-6      -13.9500000               X  1.12201845e-34     -4.50002776               X  7.18791281e-6      
 107. 0.0                 12.999982711472455 -1.04999846e2             X  9.99960192e-1       7.00000000               X -7.69940972e-6      -13.9400000               X  1.14815362e-34     -4.40003495               X  9.04889633e-6      
 108. 0.0                 12.999978235374671 -1.05999806e2             X  9.99949886e-1       7.00000000               X -9.69168550e-6      -13.9300000               X  1.17489755e-34     -4.30004400               X  1.13916482e-5      
 109. 0.0                 12.999972600501048 -1.06999756e2             X  9.99936912e-1       7.00000000               X -1.21996941e-5      -13.9200000               X  1.20226443e-34     -4.20005539               X  1.43408592e-5      
 110. 0.0                 12.999965506931813 -1.07999693e2             X  9.99920580e-1       7.00000000               X -1.53569027e-5      -13.9100000               X  1.23026877e-34     -4.10006973               X  1.80534759e-5      
