Anhydrite[s].si          	Ar[g].logact             	Aragonite[s].si          	CO2[g].con               	CO2[g].logact            	CO3-2.con                	Ca+2.con                 	Ca+2.logact              	Ca+2.tot                 	Calcite[s].si            	Calcite[s].tot           	Calcite[s].un            	Cl-.logact               	Cl-.tot                  	Dolomite[s].si           	F-.logact                	F-.tot                   	Fluorite[s].si           	Gypsum[s].si             	H2O.logact               	HCO3-.con                	HCO3-.logact             	HCO3-.tot                	I                        	K+.logact                	K+.tot                   	Mg+2.logact              	Mg+2.tot                 	Na+.logact               	Na+.tot                  	Node_ID                  	SO4-2.logact             	SO4-2.tot                	T                        	chargebalance            	deltaSIcalcite           	gas_res                  	gas_val_u                	logI                     	minTol                   	pH                       	
-1.29699954              	 0.0                     	-1.80985099e-1           	 7.11725287e-3           	-2.14768760              	 3.45068343e-6           	 2.42989163e-3           	-2.81417793              	 4.11700000e-3           	-4.44089210e-16          	 1.12715035e-3           	 1.12715035e-3           	-4.06766998              	 9.60000000e-5           	-3.18971315e-1           	-4.35837329              	 5.30000000e-5           	-1.02762622              	-1.04376768              	-7.44480235e-5           	 2.52999341e-3           	-2.64499786              	 4.96600000e-3           	 1.28731347e-2           	-3.49442213              	 3.63000000e-4           	-3.25479676              	 1.04500000e-3           	-3.70745379              	 2.22000000e-4           	 1.00000000              	-2.83985314              	 2.94600000e-3           	 2.97450000e2            	 0.0                     	 0.0                     	 0.0                     	 1.03702497              	-1.89031569              	 0.0                     	 7.31828089              	
-1.39296082              	 0.0                     	-1.95430787e-1           	 3.58282866e-3           	-2.44577396              	 3.97225960e-6           	 2.29008547e-3           	-2.82855947              	 3.04400000e-3           	-1.33226763e-15          	 3.05990647e-4           	 3.05990647e-4           	-3.98264480              	 1.16000000e-4           	-4.83045934e-1           	-4.50354579              	 3.70000000e-5           	-1.28398587              	-1.09013540              	-6.56961399e-5           	 2.32051692e-3           	-2.67988226              	 3.38600000e-3           	 1.16641829e-2           	-3.58552066              	 2.92000000e-4           	-3.31077027              	 8.76000000e-4           	-3.89235133              	 1.44000000e-4           	 1.00000000              	-2.87790268              	 2.56100000e-3           	 2.87550000e2            	 0.0                     	 0.0                     	 0.0                     	 1.01979160              	-1.93314568              	 0.0                     	 7.51573010              	
-1.29639205              	 0.0                     	 7.04276213e-1           	 8.69068482e-4           	-3.06094600              	 2.84149641e-5           	 2.70842822e-3           	-2.76952790              	 4.11700000e-3           	 4.44089210e-16          	 8.05421452e-4           	 8.05421452e-4           	-4.06829007              	 9.60000000e-5           	 1.31289607              	-4.35423015              	 5.30000000e-5           	-9.26323014e-1           	-9.93590723e-1           	-7.77392506e-5           	 3.03097104e-3           	-2.56713659              	 5.00000000e-1           	 1.37647386e-2           	-3.49479492              	 3.63000000e-4           	-3.25521069              	 1.04500000e-3           	-3.70841506              	 2.22000000e-4           	 1.00000000              	-2.84036549              	 2.94600000e-3           	 2.87550000e2            	 0.0                     	 8.99707000e-1           	 0.0                     	 1.01707739              	-1.86123203              	 0.0                     	 8.24365986              	
