pH                       	T                        	Alkalinity.tot           	chargebalance            	HCO3-.tot                	Ca+2.tot                 	Ca+2.con                 	HCO3-.con                	CO3-2.con                	CO2[g].con               	CO2[g].gas               	CO2[g].logact            	Calcite[s].tot           	Calcite[s].si            	
 7.32000000              	 2.97450000e2            	 0.0                     	 1.45126481e-3           	 4.96600000e-3           	 4.11700000e-3           	 3.35890796e-3           	 3.24673551e-3           	 4.55016378e-6           	 8.99548450e-3           	 8.99548450e-3           	-2.04597544              	 0.0                     	 2.35397611e-1           	
 8.25000000              	 2.87550000e2            	 0.0                     	-2.88362828e-4           	 3.38600000e-3           	 3.04400000e-3           	 2.50996836e-3           	 3.06120590e-3           	 2.88317830e-5           	 8.69158682e-4           	 8.69158682e-4           	-3.06090093              	 0.0                     	 8.99746262e-1           	
 7.32000000              	 2.87550000e2            	 0.0                     	-3.52729768e-1           	 5.00000000e-1           	 4.11700000e-3           	 1.53084744e-3           	 3.53064913e-1           	 6.53425201e-4           	 7.20449396e-1           	 7.20449396e-1           	-1.42396519e-1           	 0.0                     	 5.40782178e-1           	
